Rio Ave,Beira Mar,1,1
Porto,Setubal,1,0
Nacional,Naval,2,1
Academica,Maritimo,1,5
Sp Braga,Academica,5,0
Beira Mar,Guimaraes,3,2
Benfica,Rio Ave,5,2
Maritimo,Portimonense,1,1
Naval,Leiria,0,3
Olhanense,Nacional,0,0
Pacos Ferreira,Porto,0,3
Setubal,Sp Lisbon,0,3
Portimonense,Setubal,3,4
Porto,Maritimo,4,1
Sp Lisbon,Sp Braga,2,1
Academica,Pacos Ferreira,0,0
Guimaraes,Naval,1,2
Leiria,Benfica,0,3
Nacional,Beira Mar,0,0
Rio Ave,Olhanense,0,1
Portimonense,Sp Braga,0,3
Guimaraes,Olhanense,1,0
Sp Lisbon,Pacos Ferreira,2,3
Academica,Benfica,0,1
Leiria,Beira Mar,0,3
Nacional,Rio Ave,1,0
Porto,Naval,3,1
Setubal,Maritimo,2,4
Beira Mar,Porto,0,1
Benfica,Nacional,4,2
Naval,Portimonense,1,1
Olhanense,Academica,2,1
Pacos Ferreira,Leiria,1,1
Rio Ave,Guimaraes,2,3
Sp Braga,Setubal,2,2
Maritimo,Sp Lisbon,0,3
Porto,Nacional,3,0
Sp Lisbon,Naval,3,3
Maritimo,Sp Braga,1,2
Academica,Beira Mar,3,3
Guimaraes,Nacional,0,0
Leiria,Olhanense,0,2
Portimonense,Pacos Ferreira,0,1
Porto,Rio Ave,1,0
Setubal,Benfica,0,2
Nacional,Leiria,0,1
Olhanense,Sp Lisbon,2,2
Benfica,Guimaraes,3,0
Naval,Academica,3,1
Pacos Ferreira,Maritimo,1,0
Rio Ave,Portimonense,2,0
Sp Braga,Porto,0,2
Beira Mar,Setubal,0,0
Leiria,Guimaraes,0,1
Portimonense,Olhanense,1,1
Academica,Rio Ave,0,1
Maritimo,Beira Mar,1,0
Setubal,Naval,1,1
Sp Braga,Pacos Ferreira,1,2
Sp Lisbon,Benfica,0,2
Guimaraes,Academica,0,2
Olhanense,Porto,0,3
Pacos Ferreira,Setubal,2,0
Beira Mar,Portimonense,0,1
Benfica,Maritimo,2,1
Nacional,Sp Lisbon,1,0
Rio Ave,Leiria,1,0
Naval,Sp Braga,0,0
Academica,Leiria,0,0
Porto,Guimaraes,2,0
Maritimo,Rio Ave,0,1
Setubal,Olhanense,0,0
Sp Braga,Benfica,2,1
Sp Lisbon,Beira Mar,1,0
Pacos Ferreira,Naval,0,0
Portimonense,Nacional,1,1
Beira Mar,Pacos Ferreira,3,1
Guimaraes,Setubal,1,1
Rio Ave,Sp Lisbon,0,0
Benfica,Portimonense,1,1
Nacional,Academica,1,1
Naval,Maritimo,0,3
Leiria,Porto,0,2
Portimonense,Guimaraes,2,1
Sp Lisbon,Leiria,0,0
Maritimo,Olhanense,4,0
Naval,Beira Mar,2,2
Porto,Academica,3,1
Setubal,Nacional,2,1
Pacos Ferreira,Benfica,1,5
Sp Braga,Rio Ave,1,0
Olhanense,Sp Braga,0,2
Leiria,Maritimo,1,3
Academica,Portimonense,1,0
Beira Mar,Sp Braga,1,2
Benfica,Porto,1,2
Guimaraes,Sp Lisbon,1,1
Olhanense,Naval,1,3
Rio Ave,Setubal,2,0
Nacional,Pacos Ferreira,1,0
Maritimo,Nacional,1,1
Sp Lisbon,Academica,2,0
Beira Mar,Olhanense,1,0
Naval,Benfica,2,1
Pacos Ferreira,Rio Ave,1,6
Portimonense,Porto,2,3
Setubal,Leiria,4,1
Sp Braga,Guimaraes,3,1
Academica,Setubal,1,1
Guimaraes,Maritimo,2,0
Olhanense,Pacos Ferreira,0,0
Benfica,Beira Mar,2,1
Leiria,Portimonense,0,1
Porto,Sp Lisbon,3,2
Rio Ave,Naval,1,0
Nacional,Sp Braga,1,1
Pacos Ferreira,Guimaraes,2,1
Sp Lisbon,Portimonense,2,1
Beira Mar,Rio Ave,1,1
Maritimo,Academica,1,0
Naval,Nacional,1,2
Olhanense,Benfica,1,1
Setubal,Porto,0,4
Sp Braga,Leiria,0,0
Academica,Sp Braga,0,0
Guimaraes,Beira Mar,1,0
Leiria,Naval,1,0
Nacional,Olhanense,0,1
Portimonense,Maritimo,1,0
Porto,Pacos Ferreira,3,3
Rio Ave,Benfica,1,2
Sp Lisbon,Setubal,0,1
Beira Mar,Nacional,0,2
Benfica,Leiria,3,3
Maritimo,Porto,0,2
Naval,Guimaraes,0,3
Olhanense,Rio Ave,2,2
Pacos Ferreira,Academica,5,1
Setubal,Portimonense,3,1
Sp Braga,Sp Lisbon,0,1
