Benfica,Farense,5,0
Porto,Maritimo,1,0
Campomaiorense,Sp Lisbon,0,0
Sp Braga,Guimaraes,2,1
Academica,Est Amadora,2,2
Chaves,Rio Ave,0,0
Leiria,Boavista,0,0
Salgueiros,Alverca,0,0
Setubal,Beira Mar,0,0
Boavista,Salgueiros,2,1
Alverca,Sp Braga,0,0
Beira Mar,Chaves,1,1
Farense,Setubal,1,1
Guimaraes,Porto,3,2
Leiria,Campomaiorense,3,1
Maritimo,Benfica,1,0
Rio Ave,Academica,1,1
Est Amadora,Sp Lisbon,0,1
Sp Lisbon,Rio Ave,2,0
Salgueiros,Leiria,0,0
Sp Braga,Boavista,1,2
Academica,Beira Mar,1,0
Benfica,Guimaraes,3,1
Campomaiorense,Est Amadora,3,0
Chaves,Farense,4,4
Porto,Alverca,3,1
Setubal,Maritimo,3,1
Leiria,Sp Braga,0,0
Beira Mar,Sp Lisbon,2,2
Rio Ave,Est Amadora,1,1
Alverca,Benfica,0,2
Boavista,Porto,0,0
Farense,Academica,2,0
Maritimo,Chaves,2,2
Salgueiros,Campomaiorense,1,1
Guimaraes,Setubal,2,0
Sp Lisbon,Farense,1,0
Chaves,Guimaraes,2,3
Porto,Leiria,3,1
Academica,Maritimo,1,3
Benfica,Boavista,0,3
Campomaiorense,Rio Ave,0,0
Est Amadora,Beira Mar,1,2
Setubal,Alverca,4,0
Sp Braga,Salgueiros,1,1
Boavista,Setubal,1,1
Maritimo,Sp Lisbon,1,3
Salgueiros,Porto,1,3
Alverca,Chaves,3,1
Beira Mar,Rio Ave,1,2
Farense,Est Amadora,1,1
Guimaraes,Academica,1,1
Leiria,Benfica,1,1
Sp Braga,Campomaiorense,0,2
Est Amadora,Maritimo,1,0
Academica,Alverca,0,5
Benfica,Salgueiros,5,0
Campomaiorense,Beira Mar,4,1
Chaves,Boavista,1,1
Rio Ave,Farense,2,2
Setubal,Leiria,1,0
Sp Lisbon,Guimaraes,3,0
Porto,Sp Braga,1,0
Boavista,Academica,3,1
Alverca,Sp Lisbon,3,2
Farense,Beira Mar,2,1
Guimaraes,Est Amadora,3,0
Sp Braga,Benfica,2,1
Leiria,Chaves,3,1
Maritimo,Rio Ave,2,0
Porto,Campomaiorense,2,0
Salgueiros,Setubal,1,0
Setubal,Sp Braga,3,0
Benfica,Porto,1,1
Est Amadora,Alverca,1,0
Academica,Leiria,0,1
Beira Mar,Maritimo,1,1
Campomaiorense,Farense,3,1
Sp Lisbon,Boavista,1,1
Chaves,Salgueiros,1,1
Rio Ave,Guimaraes,0,1
Boavista,Est Amadora,2,1
Guimaraes,Beira Mar,3,0
Leiria,Sp Lisbon,0,3
Alverca,Rio Ave,0,1
Benfica,Campomaiorense,1,1
Maritimo,Farense,1,3
Porto,Setubal,6,0
Salgueiros,Academica,1,1
Sp Braga,Chaves,1,0
Academica,Sp Braga,1,1
Chaves,Porto,0,4
Farense,Guimaraes,1,2
Beira Mar,Alverca,2,1
Campomaiorense,Maritimo,0,2
Est Amadora,Leiria,1,1
Rio Ave,Boavista,0,2
Sp Lisbon,Salgueiros,3,1
Setubal,Benfica,1,0
Benfica,Chaves,4,1
Guimaraes,Maritimo,1,1
Sp Braga,Sp Lisbon,2,0
Alverca,Farense,1,3
Leiria,Rio Ave,2,0
Porto,Academica,7,1
Salgueiros,Est Amadora,1,1
Setubal,Campomaiorense,2,0
Boavista,Beira Mar,2,1
Farense,Boavista,2,2
Sp Lisbon,Porto,1,1
Academica,Benfica,0,3
Beira Mar,Leiria,1,1
Chaves,Setubal,1,2
Est Amadora,Sp Braga,0,0
Maritimo,Alverca,3,3
Rio Ave,Salgueiros,2,1
Guimaraes,Campomaiorense,2,0
Alverca,Guimaraes,2,1
Benfica,Sp Lisbon,3,3
Boavista,Maritimo,1,2
Campomaiorense,Chaves,4,1
Leiria,Farense,2,1
Porto,Est Amadora,2,0
Salgueiros,Beira Mar,4,4
Setubal,Academica,1,0
Sp Braga,Rio Ave,2,0
