Rio Ave,Porto,1,3
Sp Lisbon,Setubal,5,0
Boavista,Uniao Madeira,1,0
Guimaraes,Moreirense,4,1
Maritimo,Benfica,0,2
Nacional,Belenenses,2,2
Estoril,Arouca,1,1
Arouca,Guimaraes,2,2
Belenenses,Estoril,2,1
Porto,Boavista,4,0
Setubal,Pacos Ferreira,0,0
Tondela,Academica,2,0
Uniao Madeira,Rio Ave,1,2
Benfica,Nacional,4,1
Moreirense,Maritimo,2,1
Sp Braga,Sp Lisbon,0,4
